name,review_count,categories,rating,address,zipcode,display_phone,latitude,longitude,borough
Synergy Gym,0,Gyms,0.0,"1268 Forest Ave, Staten Island, NY 10314",10314,(718) 876-5878,40.626136,-74.132186,Staten Island
Be Yoga & Dance,17,"Yoga, Dance Studios",4.9,"1270 Bay St, Staten Island, NY 10305",10305,(718) 981-0010,40.612308,-74.065086,Staten Island
The Edge Martial Arts Club,1,"Gymnastics, Kickboxing, Karate",5.0,"420 South Ave, Staten Island, NY 10303",10303,(718) 552-5431,40.62902869318888,-74.1669882,Staten Island
YMCA,0,Gyms,0.0,"140 Palma Dr, Staten Island, NY 10304",10304,(718) 556-3427,40.61116,-74.083787,Staten Island
Harbor Fitness,9,"Gyms, Trainers, Yoga",3.9,"7118 3rd Ave, Brooklyn, NY 11209",11209,(718) 921-5300,40.63387626368888,-74.027004763484,Brooklyn
LA Fitness,28,"Gyms, Trainers, Yoga",1.6,"40 Goldsborough Dr, Bayonne, NJ 07002",7002,(201) 354-1882,40.67077342817764,-74.1044505,
Harbor Fitness,141,"Gyms, Trainers, Yoga",4.5,"9215 4th Ave, Brooklyn, NY 11209",11209,(718) 238-9400,40.61766,-74.029998,Brooklyn
NY Finest Fitness,0,Gyms,0.0,"179 McCLean Avenue, Staten Island, NY 10305",10305,,40.59778,-74.06803,Staten Island
Harbor Fitness GO! - Bay Ridge,30,"Gyms, Sports Clubs",4.3,"8701 4th Ave, Brooklyn, NY 11209",11209,(718) 745-9400,40.62177,-74.02856,Brooklyn
Retro Fitness,42,Gyms,2.9,"435 Broadway, Bayonne, NJ 07002",7002,(201) 455-5400,40.66199,-74.12029,
Blink Fitness - Sunset Park,89,"Gyms, Trainers",2.5,"5109 4th Ave, Brooklyn, NY 11220",11220,(347) 775-2635,40.645505,-74.013146,Brooklyn
Better Health,2,"Trainers, Gyms, Sports Clubs",5.0,"6010 New Utrecht Ave, Brooklyn, NY 11219",11219,(718) 576-6060,40.6272805463239,-73.9967079539673,Brooklyn
Alana Life & Fitness,43,"Gyms, Pilates, Yoga",4.2,"530 86th St, Fl 3 Loft, Brooklyn, NY 11209",11209,(718) 748-7700,40.6207182,-74.0252788,Brooklyn
Lotus Bay Yoga,1,Yoga,5.0,"7 W 8th St, Fl 2, Bayonne, NJ 07002",7002,(973) 741-0750,40.654409,-74.126878,
Bad Ass Academy,47,"Boot Camps, Gyms, Trainers",4.6,"238 Bay Ridge Ave, Brooklyn, NY 11220",11220,(718) 759-9870,40.6360199,-74.02757,Brooklyn
NY Sports Science Lab,3,Fitness & Instruction,5.0,"1165 Forest Ave, Staten Island, NY 10310",10310,(718) 727-7466,40.62673,-74.12896,Staten Island
Studio 16 Hells Kitchen,12,Trainers,4.8,"410 West 47 St, Fl 4, New York, NY 10036",10036,(914) 619-1668,40.7615931,-73.9911092,Manhattan
Calla Karate & Jujutsu,15,Martial Arts,4.4,"1293 Castleton Ave, Staten Island, NY 10310",10310,(718) 720-2509,40.63396,-74.12582,Staten Island
Retro Fitness,36,Gyms,3.5,"2 Garfield Ave, Jersey City, NJ 07305",7305,(201) 763-7649,40.68491,-74.09868,
Intoxx Fitness,31,"Gyms, Trainers",3.2,"2071 Clove Rd, Staten Island, NY 10304",10304,(718) 815-7900,40.604972,-74.083163,Staten Island
BK Society Fitness,3,"Interval Training Gyms, Boot Camps, Trainers",5.0,"301 Cromwell Ave, Staten Island, NY 10305",10305,,40.58814,-74.09174,Staten Island
BodyLine Pilates,5,"Pilates, Gyms, Dance Studios",5.0,"1754 Hylan Blvd, Fl 2, Staten Island, NY 10305",10305,(718) 569-9955,40.58600201629657,-74.09218525473077,Staten Island
LA Fitness,17,"Gyms, Trainers, Yoga",1.8,"2656 Hylan Blvd 2nd, Ste 250, New Boulevard Shopping Center, Staten Island, NY 10306",10306,(929) 202-2005,40.56553118267687,-74.10961665488286,Staten Island
The Body House,3,"Boot Camps, Trainers, Nutritionists",3.7,"333 Sand Ln, Staten Island, NY 10305",10305,(888) 348-5186,40.591831,-74.067474,Staten Island
NY Finest Fitness,0,Gyms,0.0,"179 McCLean Avenue, Staten Island, NY 10305",10305,,40.59778,-74.06803,Staten Island
New Dorp Fitness,12,Gyms,3.4,"146 New Dorp Ln, Staten Island, NY 10306",10306,(718) 668-2004,40.57344,-74.116133,Staten Island
Lifestyle Performance,3,"Gyms, Trainers",5.0,"9726 3rd Ave, Brooklyn, NY 11209",11209,(845) 673-3435,40.61537,-74.03454,Brooklyn
Orangetheory Fitness,55,"Gyms, Boot Camps, Trainers",4.3,"2409 Richmond Ave, Staten Island, NY 10314",10314,(347) 442-7020,40.5897324,-74.1664893,Staten Island
Bad Ass Academy,47,"Boot Camps, Gyms, Trainers",4.6,"238 Bay Ridge Ave, Brooklyn, NY 11220",11220,(718) 759-9870,40.6360199,-74.02757,Brooklyn
The Willow Pilates & Yoga,15,"Yoga, Pilates",4.2,"629 N Railroad Ave, Staten Island, NY 10304",10304,(718) 351-0011,40.58937,-74.09581,Staten Island
Harbor Fitness,9,"Gyms, Trainers, Yoga",3.9,"7118 3rd Ave, Brooklyn, NY 11209",11209,(718) 921-5300,40.63387626368888,-74.027004763484,Brooklyn
LA Fitness,53,"Gyms, Trainers, Yoga",2.8,"1565 Forest Ave, Staten Island, NY 10302",10302,(917) 722-2604,40.6249746487191,-74.1394366877259,Staten Island
Planet Fitness,145,"Gyms, Trainers",2.8,"2007 86th St, Brooklyn, NY 11214",11214,(718) 473-3830,40.60452,-73.99777,Brooklyn
Try Hard Fitness,4,Cardio Classes,5.0,"2381 Hylan Blvd, Staten Island, NY 10306",10306,(646) 284-1353,40.573075,-74.10772,Staten Island
Dolphin Fitness Clubs,93,Gyms,3.2,"2402 86th St, Brooklyn, NY 11214",11214,(718) 333-0100,40.59881,-73.98924,Brooklyn
YMCA,22,"Gyms, Health & Medical",3.4,"651 Broadway, Staten Island, NY 10310",10310,(718) 981-4933,40.625328,-74.113318,Staten Island
JCC of Staten Island,12,"Preschools, Gyms, Swimming Pools",3.6,"1466 Manor Rd, Staten Island, NY 10314",10314,(718) 475-5200,40.5973913085177,-74.1238889763087,Staten Island
Blink Fitness - Sunset Park,89,"Gyms, Trainers",2.5,"5109 4th Ave, Brooklyn, NY 11220",11220,(347) 775-2635,40.645505,-74.013146,Brooklyn
Sweatbox Staten Island,3,"Gyms, Boxing",5.0,"586 Bay St, Staten Island, NY 10304",10304,(347) 466-4644,40.627423,-74.076361,Staten Island
Solo Fitness & Wellness,0,"Gyms, Trainers",0.0,"2044 Hylan Blvd, Staten island , NY 10309",10309,(917) 635-3528,40.580161,-74.099344,Staten Island
LA Fitness,83,"Gyms, Trainers, Yoga",1.8,"3231 Richmond Ave, Staten Island, NY 10312",10312,(718) 569-5882,40.559815,-74.167209,Staten Island
Planet Fitness,20,Gyms,2.9,"439 86th St, Brooklyn, NY 11209",11209,(347) 786-7452,40.62232,-74.02725,Brooklyn
Harbor Fitness GO! - Bay Ridge,30,"Gyms, Sports Clubs",4.3,"8701 4th Ave, Brooklyn, NY 11209",11209,(718) 745-9400,40.62177,-74.02856,Brooklyn
Hit Factory Brooklyn,20,"Martial Arts, Cycling Classes, Gyms",4.9,"7914 3rd Ave, Fl 2, Brooklyn, NY 11209",11209,(718) 833-9000,40.628189,-74.029441,Brooklyn
Verrazano Fitness,12,"Interval Training Gyms, Trainers",4.8,"480 Bay St, Staten Island, NY 10304",10304,(917) 946-4404,40.6304427981377,-74.0767516940832,Staten Island
Harbor Fitness,141,"Gyms, Trainers, Yoga",4.5,"9215 4th Ave, Brooklyn, NY 11209",11209,(718) 238-9400,40.61766,-74.029998,Brooklyn
Crunch Fitness - Staten Island,65,"Gyms, Trainers",3.1,"364 Bay St, Staten Island, NY 10301",10301,(718) 816-7800,40.633729,-74.076205,Staten Island
LA Fitness,28,"Gyms, Trainers, Yoga",1.6,"40 Goldsborough Dr, Bayonne, NJ 07002",7002,(201) 354-1882,40.67077342817764,-74.1044505,
Longview Academy of Extreme Martial Arts,2,Martial Arts,5.0,"2098 Clove Rd, Staten Island, NY 10305",10305,(718) 876-6920,40.6032069772482,-74.0831990540028,Staten Island
NYC Fitness Club,59,"Gyms, Martial Arts, Pilates",3.4,"4930 20th Ave, Brooklyn, NY 11204",11204,(718) 975-3560,40.625549,-73.976929,Brooklyn
The Exercise Studio,6,"Yoga, Pilates, Dance Studios",4.5,"2073 86th St, Brooklyn, NY 11214",11214,,40.60371,-73.996328,Brooklyn
Zumba Fitness With Stephy,0,"Gyms, Dance Studios",0.0,"7017 Fort Hamilton Pkwy, Dyker Heights, NY 11228",11228,(718) 748-2826,40.62778,-74.0132,Brooklyn
Staten Island South Shore YMCA,38,Gyms,3.1,"3939 Richmond Ave, Staten Island, NY 10312",10312,(718) 227-3200,40.54261760745665,-74.16281974909114,Staten Island
Intoxx Fitness,15,"Trainers, Gyms",2.9,"3295 Amboy Rd, Bay Terrace, NY 10306",10306,(718) 987-0400,40.561242,-74.135904,Staten Island
Legion Muay Thai,14,"Muay Thai, Kickboxing, Brazilian Jiu-Jitsu",5.0,"4 Willow Ave, Staten Island, NY 10305",10305,(718) 550-5434,40.619071,-74.069145,Staten Island
Better Health,2,"Trainers, Gyms, Sports Clubs",5.0,"6010 New Utrecht Ave, Brooklyn, NY 11219",11219,(718) 576-6060,40.6272805463239,-73.9967079539673,Brooklyn
Be Yoga & Dance,17,"Yoga, Dance Studios",4.9,"1270 Bay St, Staten Island, NY 10305",10305,(718) 981-0010,40.612308,-74.065086,Staten Island
Adapt Nyc Fitness,3,"Trainers, Massage Therapy",5.0,"Brooklyn, NY 11201",11201,(347) 871-0659,40.6483744,-73.9800645,Brooklyn
Harbor Fitness,306,"Gyms, Yoga, Cycling Classes",4.6,"550 5th Ave, Brooklyn, NY 11215",11215,(718) 965-6200,40.66566,-73.98944,Brooklyn
Alana Life & Fitness,43,"Gyms, Pilates, Yoga",4.2,"530 86th St, Fl 3 Loft, Brooklyn, NY 11209",11209,(718) 748-7700,40.6207182,-74.0252788,Brooklyn
Shakti Yoga Center,12,Yoga,4.6,"3 Victory Blvd, Staten Island, NY 10301",10301,(718) 442-9400,40.638034,-74.073852,Staten Island
Planet Fitness,39,"Gyms, Trainers",3.0,"2040 Forest Ave, Staten Island, NY 10303",10303,(718) 407-7330,40.62496688748736,-74.15587084210388,Staten Island
Breakthrough Fitness,1,Gyms,5.0,"3295 Amboy Rd, Staten Island, NY 10306",10306,(718) 987-8930,40.56102,-74.13548,Staten Island
Some Like It Hot Yoga and Wellness,91,Yoga,3.8,"181 New Dorp Ln, New York, NY 10306",10306,(718) 351-5083,40.57328,-74.11478,Staten Island
Retro Fitness,42,Gyms,2.9,"435 Broadway, Bayonne, NJ 07002",7002,(201) 455-5400,40.66199,-74.12029,
Crunch Fitness - Bensonhurst,25,"Trainers, Gyms",3.1,"1736 Shore Pkwy, Brooklyn, NY 11214",11214,(888) 903-7940,40.5929659,-73.99797,Brooklyn
CrossFit Sunset Park,3,"Trainers, Gyms",5.0,"5723 2nd Ave, Brooklyn, NY 11220",11220,(646) 241-4115,40.6446159275121,-74.021261818707,Brooklyn
Ground Your Soul Yoga & Pilates,3,"Yoga, Pilates",5.0,"157 Clawson St, Staten Island, NY 10306",10306,(917) 836-4390,40.575336698583,-74.1083208426028,Staten Island
Blink Fitness - Coney Island,39,"Gyms, Trainers",3.3,"2857 W 8th St, Brooklyn, NY 11224",11224,(929) 477-8801,40.5785459538699,-73.9760194209812,Brooklyn
New Dorp Fitness,12,Gyms,3.4,"146 New Dorp Ln, Staten Island, NY 10306",10306,(718) 668-2004,40.57344,-74.116133,Staten Island
LA Fitness,17,"Gyms, Trainers, Yoga",1.8,"2656 Hylan Blvd 2nd, Ste 250, New Boulevard Shopping Center, Staten Island, NY 10306",10306,(929) 202-2005,40.56553118267687,-74.10961665488286,Staten Island
Intoxx Fitness,15,"Trainers, Gyms",2.9,"3295 Amboy Rd, Bay Terrace, NY 10306",10306,(718) 987-0400,40.561242,-74.135904,Staten Island
Intoxx Fitness,31,"Gyms, Trainers",3.2,"2071 Clove Rd, Staten Island, NY 10304",10304,(718) 815-7900,40.604972,-74.083163,Staten Island
Evolve-33,4,"Trainers, Life Coach, Nutritionists",5.0,"58 New Dorp Plz, Staten Island, NY 10306",10306,(718) 210-2957,40.573287,-74.11699,Staten Island
JCC of Staten Island,12,"Preschools, Gyms, Swimming Pools",3.6,"1466 Manor Rd, Staten Island, NY 10314",10314,(718) 475-5200,40.5973913085177,-74.1238889763087,Staten Island
Orangetheory Fitness,55,"Gyms, Boot Camps, Trainers",4.3,"2409 Richmond Ave, Staten Island, NY 10314",10314,(347) 442-7020,40.5897324,-74.1664893,Staten Island
Breakthrough Fitness,1,Gyms,5.0,"3295 Amboy Rd, Staten Island, NY 10306",10306,(718) 987-8930,40.56102,-74.13548,Staten Island
Solo Fitness & Wellness,0,"Gyms, Trainers",0.0,"2044 Hylan Blvd, Staten island , NY 10309",10309,(917) 635-3528,40.580161,-74.099344,Staten Island
Try Hard Fitness,4,Cardio Classes,5.0,"2381 Hylan Blvd, Staten Island, NY 10306",10306,(646) 284-1353,40.573075,-74.10772,Staten Island
BodyLine Pilates,5,"Pilates, Gyms, Dance Studios",5.0,"1754 Hylan Blvd, Fl 2, Staten Island, NY 10305",10305,(718) 569-9955,40.58600201629657,-74.09218525473077,Staten Island
LA Fitness,53,"Gyms, Trainers, Yoga",2.8,"1565 Forest Ave, Staten Island, NY 10302",10302,(917) 722-2604,40.6249746487191,-74.1394366877259,Staten Island
LA Fitness,83,"Gyms, Trainers, Yoga",1.8,"3231 Richmond Ave, Staten Island, NY 10312",10312,(718) 569-5882,40.559815,-74.167209,Staten Island
BK Society Fitness,3,"Interval Training Gyms, Boot Camps, Trainers",5.0,"301 Cromwell Ave, Staten Island, NY 10305",10305,,40.58814,-74.09174,Staten Island
Staten Island South Shore YMCA,38,Gyms,3.1,"3939 Richmond Ave, Staten Island, NY 10312",10312,(718) 227-3200,40.54261760745665,-74.16281974909114,Staten Island
Verrazano Fitness,12,"Interval Training Gyms, Trainers",4.8,"480 Bay St, Staten Island, NY 10304",10304,(917) 946-4404,40.6304427981377,-74.0767516940832,Staten Island
Transformation Fitness Studio,22,"Trainers, Nutritionists, Gyms",5.0,"1403 Richmond Ave, Staten Island, NY 10314",10314,(347) 482-5211,40.6139891657,-74.1573951786,Staten Island
Retro Fitness,58,Gyms,2.0,"2385 Richmond Ave, Staten Island, NY 10314",10314,(718) 761-7400,40.5898,-74.16564,Staten Island
Ground Your Soul Yoga & Pilates,3,"Yoga, Pilates",5.0,"157 Clawson St, Staten Island, NY 10306",10306,(917) 836-4390,40.575336698583,-74.1083208426028,Staten Island
Harbor Fitness,9,"Gyms, Trainers, Yoga",3.9,"7118 3rd Ave, Brooklyn, NY 11209",11209,(718) 921-5300,40.63387626368888,-74.027004763484,Brooklyn
Club Pilates,1,"Pilates, Yoga",5.0,"2704-A Hylan Blvd, Staten Island, NY 10306",10306,(718) 887-8600,40.565556,-74.112797,Staten Island
Harbor Fitness GO! - Bay Ridge,30,"Gyms, Sports Clubs",4.3,"8701 4th Ave, Brooklyn, NY 11209",11209,(718) 745-9400,40.62177,-74.02856,Brooklyn
Team Real USA,7,"Martial Arts, Boot Camps, Gyms",5.0,"2298 Arthur Kill Rd, Staten Island, NY 10309",10309,(347) 979-4955,40.5558853149414,-74.2125549316406,Staten Island
YMCA,22,"Gyms, Health & Medical",3.4,"651 Broadway, Staten Island, NY 10310",10310,(718) 981-4933,40.625328,-74.113318,Staten Island
Some Like It Hot Yoga and Wellness,91,Yoga,3.8,"181 New Dorp Ln, New York, NY 10306",10306,(718) 351-5083,40.57328,-74.11478,Staten Island
The Willow Pilates & Yoga,15,"Yoga, Pilates",4.2,"629 N Railroad Ave, Staten Island, NY 10304",10304,(718) 351-0011,40.58937,-74.09581,Staten Island
Rumble Boxing,0,"Boxing, Interval Training Gyms",0.0,"2712 Hylan Blvd, Staten Island, NY 10306",10306,(929) 275-3344,40.564724,-74.113937,Staten Island
Crunch Fitness - Staten Island,65,"Gyms, Trainers",3.1,"364 Bay St, Staten Island, NY 10301",10301,(718) 816-7800,40.633729,-74.076205,Staten Island
Sweatbox Staten Island,3,"Gyms, Boxing",5.0,"586 Bay St, Staten Island, NY 10304",10304,(347) 466-4644,40.627423,-74.076361,Staten Island
Planet Fitness,39,"Gyms, Trainers",3.0,"2040 Forest Ave, Staten Island, NY 10303",10303,(718) 407-7330,40.62496688748736,-74.15587084210388,Staten Island
Planet Fitness,20,Gyms,2.9,"439 86th St, Brooklyn, NY 11209",11209,(347) 786-7452,40.62232,-74.02725,Brooklyn
Tiger Schulmann's Martial Arts - Staten Island,5,"Martial Arts, Gyms",4.2,"363 New Drop Ln, Staten Island, NY 10306",10306,(718) 635-1416,40.5709855396598,-74.11047069012986,Staten Island
Yoga and Melody,5,"Yoga, Trainers",5.0,"3173 Richmond Rd, Staten Island, NY 10306",10306,(718) 948-0245,40.576228,-74.127483,Staten Island
Hit Factory Brooklyn,20,"Martial Arts, Cycling Classes, Gyms",4.9,"7914 3rd Ave, Fl 2, Brooklyn, NY 11209",11209,(718) 833-9000,40.628189,-74.029441,Brooklyn
Planet Fitness,39,"Gyms, Trainers",3.2,"1775 South Ave, Staten Island, NY 10314",10314,(718) 982-7103,40.59998481014492,-74.1933543883891,Staten Island
NY Finest Fitness,0,Gyms,0.0,"179 McCLean Avenue, Staten Island, NY 10305",10305,,40.59778,-74.06803,Staten Island
5 Boro Power Yoga,14,Yoga,3.4,"176 Rose Ave, New Dorp, NY 10306",10306,(718) 667-5279,40.57291,-74.11732,Staten Island
Legion Muay Thai,14,"Muay Thai, Kickboxing, Brazilian Jiu-Jitsu",5.0,"4 Willow Ave, Staten Island, NY 10305",10305,(718) 550-5434,40.619071,-74.069145,Staten Island
Powerhouse Gym,17,"Gyms, Trainers, Yoga",2.1,"201 S Park Ave, Linden, NJ 07036",7036,(908) 925-1499,40.64792423674515,-74.22890459345761,
Long Core Pilates,6,"Pilates, Trainers",4.8,"16 Burnside Ave, Staten Island, NY 10302",10302,(347) 272-6173,40.62489,-74.13523,Staten Island
Lifestyle Performance,3,"Gyms, Trainers",5.0,"9726 3rd Ave, Brooklyn, NY 11209",11209,(845) 673-3435,40.61537,-74.03454,Brooklyn
The Body House,3,"Boot Camps, Trainers, Nutritionists",3.7,"333 Sand Ln, Staten Island, NY 10305",10305,(888) 348-5186,40.591831,-74.067474,Staten Island
RWJ Rahway Fitness & Wellness Center,24,"Gyms, Summer Camps",2.3,"60 Cooke Ave, Carteret, NJ 07008",7008,(732) 541-2333,40.5785422,-74.2197065,
Harbor Fitness,141,"Gyms, Trainers, Yoga",4.5,"9215 4th Ave, Brooklyn, NY 11209",11209,(718) 238-9400,40.61766,-74.029998,Brooklyn
Be Yoga & Dance,17,"Yoga, Dance Studios",4.9,"1270 Bay St, Staten Island, NY 10305",10305,(718) 981-0010,40.612308,-74.065086,Staten Island
Pumping Iron Gym,1,Gyms,5.0,"1377 Forest Ave, Staten Island, NY 10302",10302,,40.6254992,-74.1353899,Staten Island
Alana Life & Fitness,43,"Gyms, Pilates, Yoga",4.2,"530 86th St, Fl 3 Loft, Brooklyn, NY 11209",11209,(718) 748-7700,40.6207182,-74.0252788,Brooklyn
The Edge Martial Arts Club,1,"Gymnastics, Kickboxing, Karate",5.0,"420 South Ave, Staten Island, NY 10303",10303,(718) 552-5431,40.62902869318888,-74.1669882,Staten Island
Tiger Schulmann's Mixed Martial Arts,15,"Martial Arts, Gyms",3.9,"530 86th St, Bayridge, NY 11209",11209,(347) 352-8998,40.620651,-74.02539,Brooklyn
Momentum Fitness,57,"Physical Therapy, Trainers, Gyms",4.9,"246 Columbus Ave, New York, NY 10023",10023,(917) 426-3492,40.777197,-73.979328,Manhattan
Intoxx Fitness - Tottenville,26,"Gyms, Trainers",3.2,"236 Richmond Valley Rd, Tottenville, NY 10309",10309,(718) 605-1010,40.5207336891621,-74.2362304808378,Staten Island
Outerbridge CrossFit,2,Interval Training Gyms,5.0,"101 Ellis St, Ste E, Staten Island, NY 10307",10307,(718) 984-7200,40.516846,-74.242653,Staten Island
Retro Fitness,57,Gyms,3.2,"2965 Veterans Rd W, Staten Island, NY 10309",10309,(718) 227-7300,40.52751,-74.2341,Staten Island
Jackd Fitness,12,"Gyms, Cardio Classes",5.0,"51 Winant Pl, Staten Island, NY 10309",10309,(646) 653-3348,40.536887,-74.238912,Staten Island
"HOTWORX - Staten Island, NY - Charleston",1,"Yoga, Pilates, Interval Training Gyms",5.0,"2955 Veterans Rd W, Unit 1E, Staten Island, NY 10309",10309,(646) 676-4454,40.52743,-74.23257,Staten Island
Dolphin Fitness,0,Gyms,0.0,"7001 Amboy Rd, Staten Island, NY 10307",10307,(718) 605-1010,40.5163269042969,-74.2341918945312,Staten Island
3Z Fitness,1,Trainers,5.0,"44 Marjorie St, Ste C, Staten Island, NY 10309",10309,(347) 408-6236,40.537071507799645,-74.2355862,Staten Island
Blink Fitness - Perth Amboy,1,"Gyms, Trainers",5.0,"133 New Brunswick Ave, Perth Amboy, NJ 08861",8861,(732) 243-8530,40.5091438,-74.2685012,
Pure Blu Pilates and Yoga Studio,6,"Pilates, Yoga",5.0,"72 Sharrott Ave, Staten Island, NY 10309",10309,(718) 966-7873,40.522049,-74.2139664,Staten Island
Crossfit 103,8,"Gyms, Trainers",4.1,"47 Trioka Way, Staten Island, NY 10309",10309,(347) 523-3036,40.538174,-74.240904,Staten Island
Orangetheory Fitness Staten Island - Woodrow,12,"Trainers, Interval Training Gyms",3.3,"1275 Woodrow Rd, Staten Island, NY 10309",10309,(347) 577-9877,40.542096,-74.207471,Staten Island
Breathe & Heal Yoga,2,"Yoga, Reiki, Meditation Centers",5.0,"5 Lundsten Ave, Staten Island, NY 10309",10309,(914) 334-8044,40.53787780024203,-74.231629,Staten Island
Demarco's Boxing Gym,6,"Trainers, Boxing, Boot Camps",5.0,"140 Main St, Staten Island, NY 10309",10309,(718) 227-2013,40.511283,-74.249535,Staten Island
Nu-Way Fitness,0,Gyms,0.0,"161 New Brunswick Ave, Fl 2, Perth Amboy, NJ 08861",8861,(732) 442-4600,40.5102919,-74.2686258,
Raritan Bay Area YMCA,6,"Child Care & Day Care, Gyms",1.8,"357 New Brunswick Ave, Perth Amboy, NJ 08861",8861,(732) 442-3632,40.51493709599032,-74.27609460884622,
Balance Yoga & Wellness Studio,19,"Yoga, Meditation Centers, Reiki",4.7,"1160 Amboy Ave, Perth Amboy, NJ 08861",8861,(732) 697-9642,40.5368737201822,-74.2708515476074,
South Shore Swimming Club,1,Swimming Lessons/Schools,3.0,"6736 Hylan Blvd, Staten Island, NY 10309",10309,(718) 227-4285,40.507255,-74.226791,Staten Island
CKO Kickboxing,5,Kickboxing,4.4,"236 Richmond Valley Rd, Staten Island, NY 10309",10309,(718) 984-5269,40.5206260681152,-74.2374420166016,Staten Island
JOSHUA CONTRERAS - Breakthrough fitness,0,Trainers,0.0,"236 Richmond Valley Rd, Staten Island, NY 10309",10309,(718) 605-1010,40.52064,-74.23704,Staten Island
Sunrise Bodybuilding,0,"Gyms, Trainers",0.0,"236 Richmond Valley Rd, Ste 3C, Staten Island, NY 10309",10309,(888) 210-5521,40.520491,-74.2368129,Staten Island
Athletic Edge Martial Arts,0,Martial Arts,0.0,"10-NASSAU Pl, Tottenville, NY 10307",10307,(718) 552-5431,40.51798758817507,-74.23957966152298,Staten Island
South Amboy YMCA,5,"Gyms, Child Care & Day Care, Swimming Lessons/Schools",4.0,"200 John T O'Leary Blvd, South Amboy, NJ 08879",8879,(732) 553-9622,40.4773458806827,-74.2756577887732,
Frequency Fitness Studios,0,Trainers,0.0,"4916 Arthur Kill Rd, New York, NY 10309",10309,(718) 227-1000,40.5221293,-74.239283,Staten Island
"Changes Nutritional Therapy, Fitness and Wellness Center",11,"Nutritionists, Trainers, Weight Loss Centers",4.6,"6 Fonda Pl, Staten Island, NY 10309",10309,(718) 351-4443,40.529222831453,-74.21072517841019,Staten Island
Mirabella Martial Arts,1,"Taekwondo, Self-Defense Classes, Kids Activities",5.0,"10 Nassau Pl, Staten Island, NY 10307",10307,(917) 856-5312,40.517967,-74.2398045,Staten Island
Tiger Schulmann's Martial Arts - Tottenville,2,"Martial Arts, Gyms",5.0,"2955 Veterans Rd W, Tottenville, NY 10309",10309,(718) 737-9086,40.527318,-74.233018,Staten Island
Synergy Fitness,0,Fitness & Instruction,0.0,"239 New Brunswick Ave, Perth Amboy, NJ 08861",8861,(732) 661-6050,40.5124362,-74.2714638,
Staten Island Judo Jujitsu Dojo,16,Martial Arts,4.4,"10 Nassau Pl, Staten Island, NY 10307",10307,(718) 717-2143,40.51797554763946,-74.23979913765925,Staten Island
Athletic Edge Sports Center,11,"Gymnastics, Martial Arts, Cheerleading",4.4,"10 Nassau Pl, Staten Island, NY 10307",10307,(718) 608-0100,40.517985,-74.239634,Staten Island
F C Chaos Boxing & Fitness,0,"Boxing, Trainers",0.0,"10 Brick Ct, Staten Island, NY 10309",10309,(718) 419-8555,40.538439,-74.241545,Staten Island
Lascano Atelier,1,"Performing Arts, Dance Studios, Paint & Sip",5.0,"239A New Brunswick Ave, Perth Amboy, NJ 08861",8861,(732) 900-1952,40.512388106571535,-74.2717594,
SKYZ EXTREME ,16,"Summer Camps, Aerial Fitness, Rock Climbing",4.6,"638 Sharrotts Rd, Staten Island, NY 10309",10309,(718) 948-7777,40.53828,-74.23862,Staten Island
Wellness Center at the Union Health Park YMCA,16,"Community Service/Non-Profit, Gyms",3.7,"1000 Galloping Hill Rd, Union, NJ 07083",7083,(908) 349-9622,40.67471,-74.26584,
Next Level Indoor Golf,8,"Golf, Golf Lessons, Venues & Event Spaces",4.0,"2935 Veterans Rd W, Staten Island, NY 10309",10309,(718) 227-1653,40.526627,-74.2314137,Staten Island
Fierce Dance Company,1,"Performing Arts, Dance Studios",5.0,"654 Sharrotts Rd, Staten Island, NY 10312",10312,(718) 317-5777,40.538342,-74.239436,Staten Island
THE MAX Challenge - Staten Island Arthur Kill,0,"Gyms, Nutritionists",0.0,"15 Storer Ave, Unit G, Staten Island, NY 10309",10309,(332) 334-8160,40.53881331595344,-74.23727695001224,Staten Island
Neshos Gymnastic Center,0,"Party & Event Planning, Gyms",0.0,"101 Ellis St, Staten Island, NY 10307",10307,(718) 356-7282,40.51685,-74.24265,Staten Island
Elizabeth Branch YMCA,2,"Child Care & Day Care, Gyms",3.5,"135 Madison Ave, Elizabeth, NJ 07201",7201,(908) 355-9622,40.6653975,-74.210587,
Surtech Fitness,0,"Fitness/Exercise Equipment, Bike Repair/Maintenance, Gyms",0.0,"268 Elmwood Ave, East Orange, NJ 07018",7018,(973) 266-8937,40.755820658847675,-74.22506299999999,
Breakthrough Fitness,0,Trainers,0.0,"7001 Amboy Rd, Staten Island, NY 10307",10307,(718) 605-5061,40.5163269042969,-74.2341918945312,Staten Island
Rahway Branch YMCA,10,"Child Care & Day Care, Swimming Lessons/Schools, Community Service/Non-Profit",2.6,"1564 Irving St, Rahway, NJ 07065",7065,(732) 388-0057,40.6099996,-74.2768772,
Garden of Healing Yoga & Wellness Center,5,"Meditation Centers, Reiki, Yoga",4.8,"27 Bayard St, New Brunswick, NJ 08901",8901,(732) 745-9642,40.4945919,-74.4432296,
The Little Gym,0,Fitness & Instruction,0.0,"2955 Veterans Rd W, Ste 2A, Staten Island, NY 10309",10309,(718) 356-4500,40.5277799,-74.2341758,Staten Island
Lynda Lippin,4,"Trainers, Pilates, Reiki",5.0,"New York, NY 10038",10038,(347) 462-6932,40.7175868,-74.0099291,Manhattan
